	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
aureool/noun	0.8168083	0.9668487	0.832967	0.8024456	0.7752569	0.87205064	0.7684229	0.9201499	0.83617884	1.0	0.9407228	0.8598813	0.96880513	0.92596966	0.9200425	0.86278236	0.92868185	0.71593857	0.8623856	0.89431006	0.9445355	0.82455385	0.8613113	0.8736242	0.830831	0.9308106	0.75257546	0.6707294	0.83229005	0.8331503	0.803534	0.8953815	0.8923937	0.8726005	0.8529218	0.87363017	0.74217284	0.8580657	0.87289596	0.99008304	0.75784755	0.95914066	0.8283898	0.9402132	0.83718485	0.96780866	0.87587476	0.9176938	0.72110665	0.889535	0.8401237	0.92033154	0.9302896	0.8840705	0.9088185	0.8080885	0.82737017	0.9082941	0.8255645	0.8989267	0.97980815	0.9475794	0.6987263	0.8128357	0.84476	0.8834545	0.9556597	0.8417073	0.84286547	0.82008654	0.92490524	0.8720776	0.8261999	0.99399304	0.8120611	0.8749234	0.75740886	0.8975348	0.757636	0.7536691	0.7507045	0.99070215	0.82398915	0.97204775	0.86288536	0.87367886	0.92446464	0.85253084	0.9082893	0.9189765	0.9298274	0.87439823	0.72876155	0.9109915	0.8428275	0.9485406	0.8581359	0.97395486	0.86936533	0.805521	0.0	0.81983227	0.8092421	0.8662095	0.89807785	0.8461585	0.7574796	0.8992809	0.8905976	0.957404	0.7166836	0.84088993	0.8543037	0.7540747	0.803507	0.77408844	0.9075674	0.9711433	0.8446697
vuur/noun	0.8794411	0.82040703	0.9338743	0.95045614	0.8169396	0.93795323	0.79548234	0.9409758	0.8898881	1.0	0.96999955	0.839537	0.98747694	0.9668573	0.95954823	0.85605943	0.95209277	0.8618969	0.80961126	0.9334711	0.9275197	0.90738255	0.88515884	0.81290215	0.7690238	0.95678985	0.97498214	0.98301655	0.89008945	0.9412005	0.986674	0.91140217	0.92845863	0.97757715	0.989659	0.83032954	0.97524756	0.9182449	0.8883165	0.996779	0.6065355	0.97604144	0.90034455	0.92941946	0.7734388	0.98618835	0.89408785	0.99656683	0.8911763	0.9562277	0.96720487	0.9389466	0.8437223	0.9635099	0.9619362	0.8769953	0.80175304	0.9468879	0.90960526	0.9909516	1.0	0.92970467	0.9378693	0.8747245	0.7146531	0.83518577	0.9928142	0.6438369	0.9433955	0.8654989	0.9307279	0.87849444	0.7883212	0.9823388	0.93261445	0.9904926	0.7889268	0.9386029	0.9694266	0.985515	0.8356199	0.9841054	0.9679654	0.95005333	0.6525868	0.8953642	0.89477867	0.9981076	1.0	0.9577804	0.9161834	0.9639599	0.9168265	0.94781846	0.73850626	0.9399298	0.84624857	0.92979646	0.9010993	0.8814867	0.81983227	0.0	0.9449417	0.87254137	0.9991322	0.82493126	0.82799995	0.9580779	0.9932699	0.95076704	0.8353363	0.7449713	0.9471015	0.846187	0.9659876	0.982362	0.6308155	0.9759616	0.7988667
vaak/adj	0.84182125	0.8082691	0.75579613	0.62455225	0.68434143	0.83057487	0.67954004	0.70408404	0.550812	0.99833286	0.88914126	0.6712136	0.8821986	0.77198124	0.72368836	0.56940293	0.49998528	0.9038593	0.78802985	0.86195177	0.9406064	0.7133473	0.5912472	0.6150745	0.8277056	0.9504147	0.6685131	0.8353926	0.9274278	0.87138516	0.7394372	0.74803275	0.70947814	0.7498497	0.7675115	0.86843926	0.64233816	0.68091667	0.7595272	0.9890865	0.9122434	0.87343264	0.5519991	0.94074816	0.6943953	0.7460015	0.84939027	0.69242525	0.85156596	0.8030454	0.81140184	0.92529976	0.81255627	0.7888384	0.88916814	0.82793444	0.6437036	0.65452504	0.77330464	0.56407	0.96549034	0.7967299	0.76186585	0.60147667	0.7684213	0.9007088	0.8470952	0.6973586	0.92062485	0.70174026	0.8775776	0.666744	0.8474249	0.76751465	0.66822827	0.89865714	0.57870764	0.90017104	0.7460317	0.8470043	0.91919196	0.86302507	0.7633344	0.92073065	0.70993996	0.6448833	0.57873935	0.92459786	0.89987123	0.94710666	0.86520237	0.8084778	0.8532599	0.7130408	0.8408547	0.7932144	0.58138454	0.8704474	0.6791844	0.8754281	0.8092421	0.9449417	0.0	0.71112907	0.68607265	0.6487444	0.8159184	0.8321399	0.80940527	0.7841115	0.9170537	0.6444036	0.7587931	0.52747184	0.5960002	0.74242675	0.87770677	0.7642955	0.52444744
maal/noun	0.85463583	0.88259417	0.5863542	0.97329354	0.7780316	0.98226774	0.6767546	0.9930784	0.76038367	0.99912983	0.9935586	0.7632352	0.8910684	0.97135085	0.9803751	0.6918385	0.86126804	0.8603437	0.77503103	0.99705046	0.8529086	0.90394247	0.8203283	0.85395384	0.97775126	0.92944944	0.88208884	0.9608632	0.9981664	0.9076611	0.8422337	0.7710955	0.9074743	0.49135864	0.97744733	0.8803809	0.90359336	0.9271195	0.75962734	1.0	0.9977865	0.96152735	0.7412803	0.9527766	0.85300016	0.978732	0.91130966	0.97137254	0.93072927	0.913457	0.8665058	0.98491305	0.6230631	0.45910305	0.8740366	0.80260575	0.8475917	0.70297205	0.77871096	0.83481723	0.96978164	0.85675526	0.88078076	0.7981616	0.8972669	0.9854709	0.9013606	0.80741346	0.8734506	0.83666956	0.9568141	0.8644486	0.94195515	0.9663025	0.88416314	0.9574207	0.735084	0.9636517	0.8957473	0.87497425	0.7922222	0.9105056	0.8854479	0.9858029	0.8921602	0.92970836	0.8768489	0.9388291	0.8890076	0.9699531	0.9820315	0.94101536	0.94509655	0.957409	0.9715173	0.9881869	0.7785725	0.92858595	0.8613546	0.8641356	0.8662095	0.87254137	0.71112907	0.0	0.9844809	0.837098	0.91769165	0.7785908	0.98881567	0.84337175	0.9197121	0.8926761	0.9676297	0.7945978	0.9734988	0.87730247	0.94053996	0.9446241	0.8270502
droefheid/noun	0.87401503	0.96613884	0.9385009	0.61500776	0.8252264	0.81623113	0.8638543	0.89816654	0.80743366	1.0	0.9640974	0.9309338	0.895389	0.9358412	0.9668192	0.8236477	0.6776077	0.8500712	0.960292	0.73020303	0.9982319	0.76364905	0.8768692	0.62689316	0.91251415	0.9742854	0.78593516	0.96195114	0.8790439	0.92435527	0.9005958	0.92427367	0.83495927	0.8525826	0.80883455	0.91058564	0.58282095	0.35077542	0.90845823	0.95932066	0.80389357	0.9481252	0.83624184	0.99915004	0.8673891	0.8619426	0.67132163	0.6541284	0.8106414	0.83454895	0.92708415	0.93684256	0.9623221	0.9784532	0.99683404	0.8149626	0.60003877	0.92702746	0.85817	0.4359836	0.9020887	0.8731176	0.8104116	0.8103542	0.88063747	0.963771	0.99106836	0.8749994	0.8040349	0.5400488	0.89013296	0.7718526	0.97143483	0.97515523	0.82541937	0.78655577	0.84566957	0.83230877	0.8172328	0.8820653	0.96088123	0.85642636	0.799632	0.86599284	0.88541687	0.42357707	0.5229355	0.9807031	0.6224602	0.87207395	0.93513054	0.958525	0.9171436	0.86574996	0.98074484	0.9510981	0.59053797	0.8704126	0.83920884	0.78085804	0.89807785	0.9991322	0.68607265	0.9844809	0.0	0.84815085	0.85065675	0.8962601	0.45338798	0.9886786	0.9079701	0.86610043	0.58754814	0.69628924	0.920618	0.91450065	0.98000896	0.96890694	0.8064528
ruimte/noun	0.8393407	0.9382912	0.9192692	0.71261203	0.5871731	0.7028352	0.6840861	0.87370884	0.6256044	0.7336882	0.859408	0.67700636	0.95536107	0.8947483	0.86171544	0.495601	0.8383211	0.89598155	0.7681441	0.73226386	0.99089944	0.5389216	0.58259904	0.64703596	0.67298913	0.925083	0.61072457	0.87744355	0.69917965	0.56721103	0.70484877	0.7871747	0.89277995	0.79288363	0.82363605	0.76998174	0.8714296	0.7700919	0.72114205	0.8925675	0.5614902	0.6841274	0.6458157	0.85355157	0.7933426	0.8984518	0.7044214	0.83823353	0.7104782	0.894603	0.80524707	0.8798965	0.9245792	0.9125688	0.8470949	0.81317157	0.50543654	0.7361417	0.90316457	0.7504843	0.9547328	0.7121	0.5708854	0.49573642	0.92926407	0.7700421	0.87040895	0.7008436	0.77437437	0.6864832	0.6936359	0.45640862	0.870491	0.9976761	0.5475173	0.9926142	0.46723735	0.65375316	0.662128	0.9437294	0.9772155	0.95717525	0.6865062	0.95776206	0.38367778	0.67653286	0.75806224	0.91038555	0.7986356	0.92823476	0.89566314	0.82843685	0.8319504	0.8510629	0.92301047	0.72295856	0.44487107	0.9292476	0.77886695	0.93525857	0.8461585	0.82493126	0.6487444	0.837098	0.84815085	0.0	0.76300615	0.5906435	0.9449067	0.9131072	0.9770208	0.7283431	0.85193944	0.5090928	0.7258018	0.88875353	0.8730989	0.99181837	0.6591742
lichaam/noun	0.7440955	0.729976	0.83384645	0.7785213	0.5516364	0.8105118	0.64105105	0.7800088	0.77456725	1.0	0.86818266	0.78704774	0.8940293	0.7762101	0.8839698	0.67765796	0.8926488	0.62698233	0.5938083	0.75604236	0.9297981	0.6601734	0.81189936	0.7198143	0.7878089	0.9733822	0.5742179	0.944168	0.84600705	0.7861397	0.86860925	0.7918817	0.8739811	0.9017445	0.76577127	0.65191126	0.75803983	0.7870902	0.86742014	0.9490008	0.8644928	0.9494166	0.654312	0.99043787	0.6997124	0.964293	0.66051155	0.87468153	0.7388511	0.8471291	0.8925787	0.797488	0.8985207	0.9519648	0.943142	0.74321043	0.44312888	0.76151276	0.7878665	0.83949214	0.9610029	0.64671826	0.6887903	0.6608485	0.7801592	0.9691855	0.9031396	0.77693874	0.7316576	0.73376596	0.7779263	0.61421466	0.81613564	0.95413214	0.64014053	0.9238217	0.68615043	0.888033	0.67568946	0.91800725	0.8786584	0.96408147	0.54232275	0.938883	0.6824578	0.6806179	0.8533923	0.99150044	0.9064999	0.86241007	0.9291797	0.950562	0.8974759	0.9291496	0.8770851	0.86892104	0.6906889	0.9124054	0.771252	0.87505543	0.7574796	0.82799995	0.8159184	0.91769165	0.85065675	0.76300615	0.0	0.86104894	0.94264215	0.9525361	0.7564647	0.83463407	0.72372013	0.72857344	0.92719054	0.86505914	0.96621937	0.9938263	0.76549953
zaligheid/noun	0.8887404	0.9902725	0.99313694	0.9191933	0.7678523	0.7016909	0.7079479	0.8914579	0.75371313	0.7946538	0.98678774	0.701023	0.94996405	0.96006346	0.8528934	0.7157383	0.9076154	0.96897966	0.82947224	0.9498937	0.91212845	0.75354266	0.79303753	0.8815459	0.9356234	0.92913306	0.66908765	0.9789989	0.98490304	0.65130734	0.7240259	0.80789477	0.8646824	0.88561785	0.8997042	0.6546502	0.93982667	0.8051421	0.74747026	0.99253666	0.9298072	0.93419075	0.8204631	0.82362676	0.92548364	0.97580457	0.818369	0.9685151	0.7376464	0.91699827	0.7346802	0.7949853	0.990552	0.98440135	0.90546846	0.962897	0.7272997	0.727384	0.9808184	0.73448396	1.0	0.7862444	0.7908101	0.7113048	0.8903355	0.9398884	1.0	0.8039893	0.85877246	0.81570053	0.834821	0.75274605	0.8551807	0.9685964	0.784589	1.0	0.66575533	0.8919753	0.72833514	0.9884532	0.9999641	0.9882696	0.7506026	0.86937743	0.7944528	0.79924506	0.8080627	0.90610236	1.0	0.8132275	0.9650848	0.7756009	0.95898676	0.9855691	0.8638953	0.9072035	0.66334534	0.92229927	0.94471693	0.9862453	0.8992809	0.9580779	0.8321399	0.7785908	0.8962601	0.5906435	0.86104894	0.0	0.8805864	1.0	1.0	0.9219636	0.6869705	0.77911794	0.9520355	0.99695474	0.88937825	0.9825614	0.8460624
euforie/noun	0.9466139	0.9971339	0.94032633	0.68453205	0.8960602	0.830963	0.7865228	0.961063	0.84651643	0.98284084	0.96841395	0.95555395	0.8720961	0.93520004	0.99691457	0.9587899	0.8851012	0.9074747	0.9598515	0.7100047	0.9574597	0.86493844	0.96276283	0.73989284	0.9727812	0.964136	0.7972316	0.82899606	0.8424269	0.9833499	0.9093837	0.94700426	0.87241757	0.9525701	0.9091698	0.8485895	0.6381854	0.4832586	0.92904997	0.9848498	0.93569547	0.9426736	0.90509754	0.73133135	0.8835427	0.98028827	0.6747608	0.83664286	0.88960284	0.92737603	0.9952072	0.9411547	0.799886	0.95593524	0.97074455	0.9586131	0.6914531	0.9843433	0.85025984	0.6762891	0.99971366	0.87959504	0.97100466	0.94438106	0.8474765	1.0	1.0	0.88497764	0.70095944	0.57265997	0.97759485	0.7967427	0.93556786	0.93544424	0.8085559	0.81554556	0.95448864	0.82907474	0.90185905	0.9059647	0.9542704	0.88990986	0.8276724	0.72790426	0.97940034	0.5104197	0.69479686	0.9819402	0.70825154	0.7196207	0.9234846	0.82673705	0.93366575	0.92909753	0.96056783	0.95726794	0.6911701	0.7798317	0.8710946	0.7549031	0.8905976	0.9932699	0.80940527	0.98881567	0.45338798	0.9449067	0.94264215	0.8805864	0.0	0.9804849	0.99068314	0.92638403	0.62283516	0.7704858	0.9194598	0.9876922	0.9812454	0.9657132	0.87564564
patent/noun	0.9033502	0.99566793	0.9271965	0.9100111	0.8729856	0.8798847	0.94232666	0.9757403	0.80633694	1.0	0.9888127	0.9893527	0.85707796	0.98527336	0.96380556	0.82351804	0.9178746	0.9443193	0.9205665	0.9788462	0.9701521	0.91889423	0.82434106	0.8593685	0.8575971	0.9797043	0.83123755	0.71614766	0.9578526	0.96897984	0.988775	0.8039044	0.89948887	0.81453633	0.99125934	0.912508	0.8834218	0.79390097	0.99636203	0.99715865	0.98713934	0.8841341	0.77795273	0.88337266	0.87156385	0.9495457	0.8824402	0.92061985	0.81988883	0.65370524	0.84473443	0.91363853	0.91184103	0.95148486	0.9096939	0.7474931	0.82217586	0.58424646	0.7598008	0.9841084	0.9995899	0.943143	0.90597045	0.87441427	0.98973924	0.99308544	0.9550353	0.74316645	0.9538332	0.95763993	0.97941417	0.78277725	0.94448596	0.99135876	0.749195	0.942468	0.8585606	0.9780623	0.905727	0.8419941	0.8794931	0.9178324	0.85554254	0.9576072	0.85617864	0.9590571	0.8894077	0.9063889	0.9271679	0.95373434	0.87216115	0.98169935	0.85541785	0.92718935	0.96575415	0.98543507	0.906087	0.8888416	0.9238145	0.95968777	0.957404	0.95076704	0.7841115	0.84337175	0.9886786	0.9131072	0.9525361	1.0	0.9804849	0.0	0.8683754	0.80738765	0.96255034	0.9036679	0.97960967	0.68654	0.9959524	0.9898063	0.91584975
kroon/noun	0.88573474	0.9976002	0.9667154	0.8539279	0.74099	0.9203683	0.9256253	0.9940881	0.9260847	1.0	0.9898091	0.9873171	0.8381541	0.99228173	0.98473233	0.9142527	0.8819573	0.6945807	0.92073256	0.9157459	0.98123926	0.9174757	0.91492313	0.87032336	0.81604934	0.94932073	0.92455643	0.98463494	0.9532535	0.97286135	0.9996405	0.8386942	0.8424194	0.93788755	0.6795019	0.83234453	0.9481209	0.945613	0.9144761	0.98523015	0.9836069	0.9960581	0.82707065	0.99993193	0.796246	0.84736234	0.9842452	0.8826695	0.8787854	0.816373	0.94352204	0.9170681	0.8074441	0.97701746	0.9644037	0.949807	0.79377687	0.75596017	0.8991195	0.946117	0.8090432	0.88106847	0.9480088	0.93863314	0.83012605	0.97382456	0.98471	0.8076035	0.9823541	0.93491364	0.9576697	0.8870579	0.95626915	0.97572505	0.95321715	0.5963037	0.9260903	0.9377307	0.95355034	0.9082166	0.8187345	0.9559969	0.8582418	0.8891663	0.879459	0.9403522	0.935781	0.8914784	0.98534364	0.97251445	0.8218611	0.9912188	0.894001	0.90088344	0.9125238	0.99842095	0.94060594	0.90736425	0.99403346	0.74560654	0.7166836	0.8353363	0.9170537	0.9197121	0.9079701	0.9770208	0.7564647	1.0	0.99068314	0.8683754	0.0	0.79286397	0.9139338	0.91999835	0.99978125	0.96138686	0.96581066	0.9727448	0.8856542
iets/adv	0.8283553	0.9172237	0.7525798	0.794295	0.5662254	0.8482295	0.83287704	0.63191843	0.78387094	0.9942525	0.8486397	0.8591068	0.95817584	0.95977414	0.9107705	0.7721077	0.67789656	0.90654945	0.83365405	0.8075133	0.9764898	0.8514082	0.8526557	0.74442255	0.86142665	0.9696312	0.747983	0.8604207	0.95181936	0.9333792	0.8447097	0.8787151	0.72782564	0.762478	0.80216676	0.893358	0.83456624	0.75307393	0.83725023	0.9836719	0.9239663	0.948006	0.71357834	0.88581175	0.73273695	0.70780575	0.8044096	0.7431572	0.87233335	0.96574783	0.84821093	0.9426937	0.80365634	0.7642158	0.70413935	0.7911757	0.72135264	0.86224645	0.9439841	0.6618541	1.0	0.88886654	0.89835554	0.71849716	0.76201075	0.5300671	0.9926732	0.79551774	0.8662851	0.8372755	0.86822695	0.6780658	0.7743379	0.7953161	0.68653345	0.97755903	0.68862414	0.9540418	0.87224	0.96656394	0.72601587	0.9230461	0.78564507	0.9689056	0.68819386	0.7686737	0.8604514	0.90492004	0.95497316	0.933521	0.8004379	0.87957907	0.8681539	0.8257706	0.87106264	0.92353654	0.7902873	0.81664836	0.7503272	0.9318788	0.84088993	0.7449713	0.6444036	0.8926761	0.86610043	0.7283431	0.83463407	0.9219636	0.92638403	0.80738765	0.79286397	0.0	0.7650128	0.7647894	0.8565219	0.70564365	0.63004977	0.87084746	0.60401654
geluk/noun	0.7050189	0.97934145	0.86178267	0.68534595	0.73904467	0.4504283	0.78928196	0.61366963	0.85776484	0.8093387	0.87675047	0.946724	0.93995667	0.88282377	0.9247871	0.73745584	0.76090026	0.93580985	0.8911431	0.7158751	0.9555782	0.71400815	0.88435453	0.5752942	0.9347346	0.943871	0.5992146	0.9789817	0.88355935	0.8711232	0.9272542	0.90178055	0.69890106	0.88095164	0.6807784	0.4486919	0.76178217	0.5251235	0.9253529	0.9522017	0.9156204	0.95890814	0.7941922	0.79976445	0.9343163	0.8610084	0.5454395	0.6889163	0.59747815	0.8475249	0.8450604	0.74763393	0.9562863	0.96227765	0.9798152	0.8057888	0.4481914	0.90113395	0.8965616	0.60552275	0.9434848	0.831674	0.7982787	0.80084085	0.9501232	0.9682787	0.9914042	0.77863383	0.46770912	0.67343175	0.6784798	0.8044358	0.81270343	0.91944325	0.64340067	0.88562715	0.8123661	0.7832202	0.78081745	0.9178482	0.9413401	0.95119447	0.51329356	0.81173575	0.84183174	0.42501295	0.71030223	0.92408013	0.9017006	0.6191839	0.83182657	0.5925722	0.84040755	0.8704601	0.9394278	0.9970233	0.670179	0.9446938	0.8339348	0.8265263	0.8543037	0.9471015	0.7587931	0.9676297	0.58754814	0.85193944	0.72372013	0.6869705	0.62283516	0.96255034	0.9139338	0.7650128	0.0	0.68604124	0.99005187	0.8889926	0.98588306	0.9724882	0.8305489
muziek/noun	0.7340521	0.7594402	0.8333212	0.60198253	0.4842047	0.75854516	0.29607564	0.8983501	0.29483885	0.9903594	0.91789407	0.499124	0.9557568	0.526005	0.8643583	0.24082911	0.7536311	0.6638192	0.3982318	0.8199529	0.97878116	0.5606366	0.4789968	0.5554128	0.87302935	0.97883624	0.3849659	0.67484343	0.9170119	0.8241997	0.48212618	0.42648035	0.85100657	0.7562497	0.69882786	0.7320832	0.72354114	0.76245284	0.38256449	0.9236039	0.78338903	0.923033	0.2561472	0.83727074	0.44798404	0.8228083	0.6323869	0.7656268	0.8189015	0.85996425	0.75774515	0.946272	0.92671686	0.9496849	0.9310783	0.74393564	0.4666978	0.53258	0.86158025	0.6393625	0.9987399	0.7032805	0.6974199	0.24291497	0.58593	0.94246346	0.9953785	0.73095614	0.6881125	0.58670115	0.73619807	0.48504418	0.76084274	0.98065853	0.46659142	0.9413063	0.2634462	0.7893842	0.7774039	0.89057636	0.94398266	0.86398035	0.5428218	0.97253275	0.47847545	0.54510665	0.547029	0.94659203	0.8579157	0.87531537	0.93091226	0.7073737	0.8796016	0.8033468	0.84484625	0.7036357	0.32563472	0.9109226	0.6759987	0.749788	0.7540747	0.846187	0.52747184	0.7945978	0.69628924	0.5090928	0.72857344	0.77911794	0.7704858	0.9036679	0.91999835	0.7647894	0.68604124	0.0	0.51411843	0.9043986	0.9462874	0.9781886	0.5948627
koor_DIM/noun	0.95427865	0.9626845	0.83743423	0.8315969	0.7893418	0.9990233	0.6895303	0.97884154	0.45869654	0.9997634	0.97102886	0.8087388	0.9926198	0.5332937	0.7222054	0.5834645	0.94692504	0.7732431	0.7470352	0.9958901	0.9932199	0.8331917	0.62340045	0.8614123	0.794089	0.95119303	0.6849921	0.5424452	0.99352306	0.87577105	0.66312695	0.6912176	0.89663714	0.9626915	0.783308	0.99702865	0.796754	0.99118257	0.55558705	0.99995005	0.89512306	0.95922834	0.58608353	0.9540827	0.43775028	0.8535607	0.96962917	0.9900092	0.9336729	0.95590246	0.9814036	0.99114966	0.90137714	0.938101	0.99439114	0.94300264	0.8894636	0.60565686	0.9802102	0.9383611	1.0	0.81543887	0.9188045	0.5776683	0.94625634	0.9484074	0.98852885	0.88852227	0.99513084	0.8848073	0.9654414	0.85961896	0.92682606	0.9881619	0.7676257	0.9978315	0.64004123	0.9659188	0.97474074	0.9896074	0.99479437	0.99850184	0.85573626	0.96593356	0.86614895	0.84034514	0.68573153	0.96786237	0.9388055	0.97400403	0.9918456	0.75330687	0.9212344	0.8165104	0.9854542	0.9476923	0.8432481	0.99141103	0.8938241	0.89447343	0.803507	0.9659876	0.5960002	0.9734988	0.920618	0.7258018	0.92719054	0.9520355	0.9194598	0.97960967	0.99978125	0.8565219	0.99005187	0.51411843	0.0	0.9970691	0.98075485	0.9784164	0.80230594
komedie/noun	0.6834025	0.9569577	0.8154299	0.7133457	0.7490393	0.898115	0.84509933	0.94165397	0.93012595	1.0	0.8699516	0.9551366	0.88832295	0.9885134	0.86893046	0.92983806	0.7681983	0.9976463	0.89428425	0.8800126	0.9975342	0.69087636	0.9506651	0.7844566	0.95765686	0.98333883	0.88834584	0.8815703	0.95018995	0.9634044	0.9678527	0.96095747	0.7277913	0.89398813	0.6525953	0.9035474	0.75966346	0.9866868	0.97844505	0.9269527	0.9374517	0.9844411	0.86501473	0.9953247	0.9425514	0.5997994	0.89655674	0.7933538	0.83257675	0.86891013	0.8096186	0.7428361	0.9458909	0.9441008	0.98793256	0.6233963	0.79296297	0.9194833	0.83289075	0.84291965	0.9664354	0.91401017	0.8135473	0.92287695	0.93790114	0.94028664	0.9507629	0.8418686	0.9936749	0.8347395	0.87275404	0.9170078	0.97949606	0.8692841	0.82170457	0.9573146	0.93329877	0.95907396	0.6352786	0.7203433	0.5987166	0.93523675	0.7388114	0.9784043	0.8860509	0.82064563	0.91273665	0.9729132	0.9666063	0.946774	0.7868783	0.952188	0.9647132	0.86139274	0.98972535	0.9672012	0.7993289	0.84777135	0.71684587	0.8534431	0.77408844	0.982362	0.74242675	0.87730247	0.91450065	0.88875353	0.86505914	0.99695474	0.9876922	0.68654	0.96138686	0.70564365	0.8889926	0.9043986	0.9970691	0.0	0.9529241	0.9072354	0.8375195
aardappel/noun	0.95388705	0.806479	0.9628976	0.9352945	0.815112	0.98255	0.90066457	0.95549244	0.9634656	1.0	0.96373445	0.9368206	0.93590534	0.9001075	0.93245953	0.9463173	0.93377644	0.9195557	0.9139666	0.9677995	0.96367073	0.9428767	0.95342755	0.91536295	0.9483204	0.98788023	0.8793385	0.9736079	0.9807585	0.9417676	0.9945131	0.9625801	0.93137866	0.9646553	0.96159536	0.99051833	0.95148844	0.9953164	0.95236593	0.9864382	0.9507416	0.9596845	0.9561827	0.84355855	0.94397414	0.95636374	0.96677	0.9630194	0.9088011	0.96133167	0.9563683	0.94223404	0.8948454	0.9652639	0.46448457	0.9681444	0.96888345	0.9863355	0.99454767	0.9260143	1.0	0.8475468	0.959314	0.9235933	0.67849267	0.31130505	0.96882343	0.74473035	0.99799144	0.9899263	0.8399451	0.8082399	0.29860413	0.9785955	0.9415814	0.9621191	0.9695368	0.8295097	0.9439213	0.9778256	0.97523224	0.90785027	0.9940761	0.94195616	0.95512277	0.9806134	0.9763417	0.9957844	0.983385	0.99375075	0.9852988	0.97284657	0.87011695	0.99119896	0.3579322	0.9831111	0.9550657	0.9439958	0.9581709	0.9239344	0.9075674	0.6308155	0.87770677	0.94053996	0.98000896	0.8730989	0.96621937	0.88937825	0.9812454	0.9959524	0.96581066	0.63004977	0.98588306	0.9462874	0.98075485	0.9529241	0.0	0.9473187	0.5708401
bijstand/noun	0.9614273	0.96360236	0.9731716	0.9568058	0.9910942	0.9419048	0.97592396	0.8951541	0.9859927	1.0	0.93088466	0.94233114	0.8875464	0.93328625	0.97505563	0.9856373	0.92428553	0.9781422	0.98324096	0.9857449	0.5522785	0.94698715	0.97692496	0.96962166	0.97128546	0.8124918	0.98832947	0.9892418	0.92007977	0.99594766	0.96722895	0.9895481	0.5402131	0.9288347	0.9694596	0.947009	0.98215955	0.9772833	0.97748876	0.9998815	0.9937759	0.98107946	0.97515744	0.90468395	0.9767178	0.7465507	0.9844666	0.92746025	0.9452832	0.9851678	0.90980965	0.9339141	0.96656495	0.9493939	0.9821075	0.9746628	0.9930335	0.97771245	0.9970301	0.8920864	1.0	0.9486241	0.98835444	0.982337	0.95499516	0.9611492	0.9443044	0.8332006	1.0	0.9870322	0.9725216	0.9725507	0.98406017	0.2061534	0.92921066	0.90507615	0.97873896	0.9507035	0.89101636	0.9557548	0.9804057	0.98279405	0.98275685	0.86257136	0.9886246	0.9460486	0.9928646	0.9423519	0.9948142	0.85965955	0.65532625	0.9018784	0.87528634	0.9012662	0.97108537	0.9772047	0.9839718	0.71924883	0.9090998	0.98654175	0.9711433	0.9759616	0.7642955	0.9446241	0.96890694	0.99181837	0.9938263	0.9825614	0.9657132	0.9898063	0.9727448	0.87084746	0.9724882	0.9781886	0.9784164	0.9072354	0.9473187	0.0	0.6964625
