	KLM/name	been/noun	immers/adv	langzaam/adj	alsof/comp	mag/verb	inmiddels/adv	zoals/comp	dan/adv	per/prep	Litmanen/name	hoofd/noun	regering/noun	hoog/adj	in/verb	vorder_terug/verb	accijns/noun	loon_belasting/noun	belasting_dienst/noun	teatraal/adj	nergens/adv	verzekeraar/noun	hand/noun	ministerie/noun	ook/adv	Lanaken/name	sanctie/noun	te/prep	tegelijk/adj	handpalm/noun	om/comp	belasting/noun	louter/adj	Camiel/name	premie/noun	frank/noun	heffing/noun	echter/adv	boete/noun	stad/noun	die/det	zij/pron	nu/adv	arm/adj	Informatie/name	glas/noun	hierover/pp	land/noun	daarna/adv	voortaan/adv	en/vg	entree/noun	vinger_DIM/noun	sinds/prep	LPF_minister/noun	hulpeloos/adj	maandag_avond/noun	feestganger/noun	anno/prep	ze/pron	Canada/name	toegang/noun	alvast/adv	rente/noun	voorheffing/noun	bovendien/adv	Henk/name	heer/noun	als/comp	opcentiemen/noun	omdat/comp	tarief/noun	toch/adv	zondag_middag/noun	energie/prefix	het/det	vertwijfeld/adj	Francis/name	lach/adj	netjes/adj	instantie/noun	men/pron	lidstaat/noun	procent/noun	Griek/noun	onroerend_zaak_belasting/noun	verontschuldig/adj	op/prep	beeld_DIM/noun	vinger/noun	ter/prep	boven/prep	over/prep	provincie/noun	terwijl/comp	glas_DIM/noun	dankbaar/adj	inkomst_belasting/noun	toeslag/noun	statie_geld/noun	opslag/noun	meer/adj	staat/noun	toegang_prijs/noun	arm/noun	hij/pron	bovenop/prep	successie_recht/noun	hak/noun	invoer_recht/noun	even/adj	keer/noun	overheid/noun	wanneer/comp	triomfantelijk/adj	tol/noun	fiscus/noun	laag/adj	percentage/noun	administratie/noun	aanvankelijk/adj	taksen/noun	vanaf/prep	hoopvol/adj	zonder/comp	gemeente/noun	eventueel/adj	toelage/noun	dwingend/adj	college_geld/noun	milieu_belasting/noun	taks/noun	of/vg
fiscus/noun	0.83016163	0.93521106	0.36843336	0.94429976	0.8530135	0.6819	0.6897136	0.7242812	0.62543464	0.7380334	0.9414115	0.9194721	0.66577125	0.56301785	0.31104243	0.43843544	0.47163814	0.33045244	0.19425231	0.9815565	0.8334885	0.39553756	0.9545942	0.6011257	0.76615477	0.85450536	0.7576009	0.8662896	0.87310266	0.9678166	0.67090315	0.29032463	0.7549523	0.97048336	0.3096221	0.66624105	0.4049927	0.76918	0.44718885	0.8524741	0.6158585	0.5626308	0.7880485	0.9345577	0.8730012	0.9652946	0.32721722	0.8057873	0.88535094	0.42327517	0.6967897	0.9188297	0.9006982	0.82826656	0.93059385	0.9413427	0.9551068	0.93598866	0.85442966	0.8563675	0.7582903	0.77528435	0.70967615	0.30070406	0.3474024	0.5273186	1.0	0.902246	0.70412695	0.505975	0.5692012	0.41079462	0.8871271	0.9728535	0.833096	0.84054446	0.8812438	0.75479746	0.881879	0.55775046	0.5405232	0.7761682	0.695085	0.4820938	0.9818552	0.5302625	0.96283567	0.674418	0.9870139	0.92613083	0.8446294	0.7544096	0.47202027	0.80162334	0.7333169	0.9670861	0.93429065	0.22270453	0.52349484	0.84738123	0.7873231	0.78157437	0.411061	0.9183254	0.95838696	0.9067384	0.58928907	0.3274647	0.8712211	0.5427536	0.9138014	0.8482012	0.4610513	0.59753597	0.97130346	0.73179966	0.0	0.46920663	0.5259714	0.40882427	0.94126856	0.6027902	0.5523647	0.9593792	0.53085935	0.64910984	0.46213645	0.7588898	0.8953637	0.6908586	0.6217166	0.6715869	0.6717869
laag/adj	0.6908338	0.9592538	0.4006948	0.76985157	0.9121765	0.70418036	0.7632407	0.6841421	0.7660683	0.4234498	0.9711516	0.92370635	0.59626615	0.15719527	0.3382491	0.596921	0.42519426	0.55073106	0.5594005	0.9735424	0.7587544	0.53341275	0.9649183	0.86682165	0.8179625	0.88546103	0.8785774	0.81315744	0.80479205	0.9805434	0.5259241	0.27644706	0.8572927	0.98615736	0.4315483	0.4800595	0.28337383	0.75448006	0.5969107	0.7605231	0.647128	0.64836335	0.80919063	0.822046	0.9950714	0.8915418	0.5327922	0.70361817	0.9738764	0.41656035	0.6085948	0.8891693	0.9753969	0.69772065	0.97434825	0.94810647	0.93164504	0.8676178	0.9016141	0.950218	0.79712796	0.73216474	0.8400028	0.2800573	0.37391728	0.35199445	0.97980416	0.95189774	0.72359824	0.44831115	0.5512644	0.26925695	0.94358826	0.9549543	0.64588296	0.70849264	0.9818176	0.9969	0.97994053	0.7497324	0.8338316	0.84583056	0.6769382	0.22136927	0.9446426	0.5078496	0.988575	0.48795778	0.9094935	0.96319807	0.78077066	0.49690968	0.574996	0.73230183	0.5680084	0.89910585	0.97286063	0.32348883	0.58779204	0.7661924	0.607034	0.7399435	0.6516605	0.75527453	0.94504374	0.9512594	0.35148847	0.47936422	0.8465886	0.4672162	0.9824466	0.75382745	0.4095239	0.644912	0.9750625	0.6870976	0.46920663	0.0	0.37620932	0.66163766	0.7664922	0.52523494	0.5002366	0.96689916	0.51798105	0.6421699	0.47625792	0.7617142	0.8604808	0.677475	0.4621389	0.5982215	0.6091327
percentage/noun	0.72157943	0.8257154	0.53886104	0.76576424	0.8769084	0.7965322	0.8482873	0.82651854	0.7983805	0.6539023	0.93026006	0.82255656	0.8034692	0.52140176	0.5180026	0.76189154	0.6202198	0.45989662	0.5626831	0.86597943	0.7165786	0.6135378	0.8830715	0.8276449	0.849584	0.89224654	0.9072378	0.7758236	0.70070124	0.900943	0.7091759	0.3497252	0.8842814	0.99297345	0.39108473	0.7115331	0.413593	0.773339	0.6345637	0.69945455	0.6513072	0.72693837	0.85143626	0.7752251	0.9739688	0.8745024	0.6861525	0.6664126	0.9038755	0.5480174	0.6695502	0.8358472	0.9059414	0.68551564	0.93424344	0.8352437	0.93384564	0.8861429	0.8214817	0.9278696	0.87084675	0.87083405	0.8389192	0.34959412	0.39477736	0.55608183	0.9921833	0.88072497	0.7940918	0.43046546	0.66032094	0.30408007	0.8646953	0.9461295	0.7179506	0.86749744	0.8702887	0.95134425	0.91109955	0.75661147	0.6826031	0.89777	0.78792936	0.23674893	0.91316557	0.59764266	0.92840165	0.5862999	0.919083	0.9228391	0.88027763	0.55410314	0.6976027	0.7174747	0.57243246	0.861142	0.95871043	0.33255255	0.5518211	0.7905066	0.6460874	0.7583404	0.68304366	0.78546506	0.8859983	0.93255043	0.57640254	0.37050438	0.746158	0.56465024	0.9290194	0.76947105	0.5454352	0.7865314	0.8716968	0.6883979	0.5259714	0.37620932	0.0	0.62607014	0.7370908	0.6573642	0.6038315	0.8490782	0.7627171	0.57075465	0.654242	0.73563135	0.8400496	0.7267152	0.5579236	0.6299523	0.70423913
administratie/noun	0.8294427	0.9261314	0.50557256	0.9574483	0.8662676	0.68803227	0.80390793	0.837793	0.7804622	0.70278347	0.96601	0.89190775	0.5242597	0.758054	0.48881686	0.35919595	0.5440934	0.51523197	0.4010275	0.9548062	0.7206117	0.50071126	0.9286506	0.3738597	0.8685454	0.8896199	0.7919567	0.88802403	0.7569654	0.9770408	0.71767133	0.46151108	0.85955715	0.9866947	0.4567461	0.73368025	0.53382134	0.7422781	0.5747489	0.7704987	0.7457719	0.7306912	0.85431314	0.8911486	0.68808544	0.9349991	0.46435022	0.83832383	0.887657	0.4794426	0.6391373	0.8394606	0.89853436	0.9012193	0.9474436	0.92863727	0.9439671	0.97272146	0.90971076	0.91894686	0.91110164	0.8963472	0.7681736	0.5951826	0.58225095	0.5180632	0.9642571	0.92730117	0.7795265	0.6927849	0.57948744	0.65044594	0.93316007	0.9610497	0.8140408	0.7711769	0.8586143	0.75036985	0.8594822	0.6585521	0.5138123	0.842497	0.5763428	0.7053785	0.96398324	0.7281009	0.95058113	0.66744274	0.97373354	0.90553147	0.91477966	0.8059826	0.6022613	0.68880785	0.8296537	0.974753	0.9619336	0.52024305	0.5899718	0.9099754	0.7479255	0.77285767	0.5507361	0.97166526	0.94954926	0.9456897	0.75385904	0.55376196	0.9567437	0.565668	0.9635949	0.9617668	0.49360508	0.74442255	0.93680596	0.7046832	0.40882427	0.66163766	0.62607014	0.0	0.85103154	0.58198595	0.68704855	0.96739984	0.6437274	0.6277815	0.58766854	0.7196589	0.8694912	0.772588	0.60832685	0.65904164	0.7833251
aanvankelijk/adj	0.7134833	0.87880665	0.8249266	0.71671957	0.6941216	0.69667876	0.88560474	0.71485984	0.81524026	0.7172312	0.95077986	0.94796896	0.9108871	0.7670696	0.83224833	0.7685207	0.86915743	0.8609122	0.8633087	0.6597322	0.9243129	0.82997143	0.90200996	0.9189612	0.8135053	0.94533294	0.8810753	0.8265568	0.6380217	0.9837955	0.76954997	0.8005687	0.68177605	0.9940888	0.82817996	0.8636287	0.7706622	0.6145208	0.8463318	0.8558208	0.70896554	0.74871105	0.76072454	0.81310534	0.85872537	0.79482967	0.87345254	0.89043874	0.8666883	0.7424805	0.7882329	0.77133477	0.9572692	0.81903833	0.93753785	0.874672	0.88474655	0.832653	0.86753726	0.8757627	0.95655495	0.76713204	0.71116215	0.8593199	0.87709844	0.60236335	0.9825835	0.8591185	0.6985303	0.95338666	0.5980492	0.8536297	0.7294562	0.8917274	0.94012046	0.7078662	0.79842234	0.9418442	0.77526027	0.923332	0.78964084	0.80437607	0.93444705	0.7788456	0.7890845	0.95461977	0.89870125	0.850246	0.97953135	0.94102913	0.8113122	0.77147305	0.8418613	0.89245045	0.6859764	0.7845374	0.84218407	0.921268	0.7405797	0.8815709	0.8833591	0.7473914	0.9265083	0.89673895	0.8863354	0.85759455	0.762293	0.8937837	0.9128387	0.92031986	0.885908	0.8687513	0.77393585	0.73850226	0.8562763	0.88015616	0.94126856	0.7664922	0.7370908	0.85103154	0.0	0.8800381	0.7924174	0.72246456	0.77674454	0.8387947	0.75477207	0.8380234	0.75698334	0.63140714	0.918573	0.8528499	0.7394893
taksen/noun	0.87067014	0.9604941	0.47188455	0.8022916	0.9638691	0.71727717	0.86572987	0.72937584	0.7802759	0.5867176	0.9506745	0.91205865	0.51150846	0.5302196	0.44233888	0.62555003	0.25224	0.61945266	0.62781	0.9472303	0.76740044	0.74568695	0.95596325	0.78843296	0.74647486	0.76656914	0.6141695	0.905523	0.8165121	0.9715801	0.5973052	0.30129963	0.85958207	0.98099595	0.5695079	0.5056691	0.40127146	0.673903	0.3951252	0.64820814	0.64702547	0.8312471	0.6737942	0.8835756	0.97484154	0.9211018	0.6386621	0.75758564	0.83463717	0.52027357	0.6789621	0.81537104	0.84268653	0.8842135	0.9355325	0.9260014	0.95712554	0.94875634	0.9674988	0.86889863	0.7494395	0.6906934	0.81485337	0.5032199	0.5616187	0.5433411	0.99278605	0.8984902	0.7770957	0.5128542	0.61481345	0.4971758	0.88043094	0.93070585	0.6877438	0.8781609	0.98258966	0.8476999	0.8991828	0.7709204	0.7131911	0.74807334	0.4658662	0.5715567	0.91153234	0.6793034	0.97885895	0.56672585	0.9553965	0.91952413	0.6986128	0.80704945	0.8046733	0.63228905	0.81710947	0.9212552	0.9523403	0.4963916	0.67028195	0.7107347	0.69816864	0.7492659	0.6246289	0.7467401	0.9766293	0.9300583	0.6126917	0.5011411	0.83617824	0.34423578	0.9065132	0.88999736	0.39780307	0.6891068	0.9527131	0.52244896	0.6027902	0.52523494	0.6573642	0.58198595	0.8800381	0.0	0.7080808	0.97442234	0.60494167	0.5603673	0.54867727	0.61485934	0.8578333	0.5800183	0.38739783	0.47514212	0.6572022
vanaf/prep	0.6167103	0.9634831	0.5380099	0.86355084	0.7805493	0.69051623	0.84678966	0.6618118	0.6720891	0.4560458	0.87207925	0.9315054	0.6810953	0.55790627	0.47014672	0.65196943	0.581205	0.60374427	0.5603792	0.8993878	0.8328066	0.68491936	0.95026433	0.8835661	0.76987374	0.84648794	0.8697709	0.90558743	0.8309001	0.9892776	0.70776707	0.44063753	0.85798025	0.9880138	0.5244322	0.44644284	0.3964888	0.8051611	0.53934586	0.78796464	0.6084574	0.69556487	0.82905746	0.89483273	0.8815231	0.7906962	0.5770118	0.7825459	0.9359235	0.38255042	0.66793907	0.65735984	0.94567955	0.65133953	1.0	0.9546932	0.75029963	0.93195575	0.8513518	0.9248411	0.86246186	0.58851075	0.65980566	0.6429628	0.5741632	0.4756797	0.9176934	0.96791065	0.72501457	0.58375156	0.6393506	0.41048473	0.8280696	0.7839378	0.8773081	0.9363177	0.9354558	0.9739052	0.87737995	0.66665256	0.813257	0.7748186	0.72503674	0.5039668	0.92078805	0.5360732	0.93048406	0.5180352	0.839856	0.96419597	0.6772871	0.68570095	0.64963853	0.8006223	0.7576562	0.77347404	0.94313383	0.49183846	0.5151948	0.78746676	0.7842003	0.6654799	0.75003463	0.69146234	0.9521778	0.9242446	0.4034378	0.6151267	0.94685286	0.5646724	0.86734176	0.78285223	0.6443244	0.728264	0.808781	0.6836009	0.5523647	0.5002366	0.6038315	0.68704855	0.7924174	0.7080808	0.0	0.8515936	0.6520865	0.57431793	0.5376732	0.81985974	0.93642366	0.8442194	0.52945966	0.68361175	0.6237078
hoopvol/adj	0.9370365	0.7688345	0.96260035	0.69658494	0.74503374	0.7915964	0.93190944	0.8752167	0.7784238	0.9427543	0.8820002	0.6516465	0.9067101	0.9696627	0.9717368	0.9722302	0.95493495	0.923595	0.8858156	0.8043213	0.8488474	0.97120947	0.7122661	0.96505535	0.76084214	0.98465645	0.9383433	0.9269659	0.60776734	0.92772084	0.83499986	0.9606992	0.8731216	0.9404284	0.96531713	0.99120533	0.95873684	0.76362675	0.9680264	0.995119	0.85140777	0.72825444	0.85223424	0.8127901	0.97047603	0.7677302	0.9296639	0.949381	0.89375156	0.93955266	0.874821	0.8444122	0.884326	0.91887426	0.91134715	0.7329711	0.8027246	0.7484352	0.7327966	0.6544173	0.9633725	0.8543263	0.6427866	0.96255785	0.9788727	0.9375119	0.71087813	0.75116897	0.84901226	0.9750857	0.88996065	0.96631765	0.6561539	0.69173145	0.9978075	0.93626964	0.79337704	0.9338514	0.7164149	0.9291158	0.88479215	0.6580889	0.8905495	0.958826	0.848017	0.952269	0.76485336	0.9280471	0.88938516	0.7514211	0.7993641	0.7972299	0.92851496	0.9640319	0.63338673	0.7092719	0.6815266	0.9426999	0.92627645	0.9841784	0.9427448	0.8425644	0.9800946	0.97462463	0.70988226	0.56922555	0.93677735	0.93411887	0.91145694	0.95604783	0.6862448	0.9649069	0.8983238	0.7140113	0.68550086	0.9601694	0.9593792	0.96689916	0.8490782	0.96739984	0.72246456	0.97442234	0.8515936	0.0	0.90691096	0.9404534	0.94643813	0.97846943	0.74532455	0.95292926	0.97902423	0.9552913	0.9006562
zonder/comp	0.897369	0.7694995	0.49404633	0.78938556	0.68547016	0.6811124	0.69933486	0.6153156	0.6679652	0.66062415	0.87901884	0.87805283	0.44188803	0.47467142	0.4433248	0.6022085	0.4505604	0.7707994	0.66422397	0.80405986	0.72178274	0.77502143	0.7271067	0.83198404	0.8385136	0.8816585	0.87447894	0.79168326	0.68585503	0.6601114	0.50057113	0.490022	0.7348175	0.9389658	0.6811177	0.5925733	0.4481172	0.7760099	0.5802531	0.84042	0.7445245	0.72436345	0.7885368	0.8405108	0.94376975	0.80074805	0.4612317	0.7371769	0.86257344	0.52697533	0.5561337	0.88297796	0.6178889	0.96035653	0.97403806	0.9191764	0.9276871	0.9094236	0.89521897	0.8731459	0.75733805	0.72436637	0.65521556	0.6638608	0.6656052	0.5933989	0.9825761	0.7936328	0.6289181	0.76182413	0.5767762	0.595421	0.8569412	0.9721421	0.86263204	0.7649309	0.91850346	0.9392148	0.789379	0.68721974	0.8574584	0.81935513	0.47644937	0.6519313	0.9233334	0.80548865	0.9508332	0.53048646	0.93430316	0.7109242	0.6189393	0.71162117	0.5225107	0.88252485	0.75584483	0.8968693	0.921264	0.5768527	0.76892793	0.90190744	0.827604	0.7150389	0.61694723	0.9202599	0.7695651	0.9104506	0.52161837	0.69706905	0.7864025	0.52782035	0.8306725	0.8129678	0.47208333	0.5555063	0.92686313	0.7596084	0.53085935	0.51798105	0.7627171	0.6437274	0.77674454	0.60494167	0.6520865	0.90691096	0.0	0.7881685	0.48290384	0.89658135	0.80474	0.84252787	0.6802045	0.80705434	0.4635569
gemeente/noun	0.77562493	0.9473248	0.6221701	0.92583746	0.943083	0.7290891	0.8728825	0.7227813	0.8464136	0.5373244	0.9711339	0.943469	0.5844716	0.6106839	0.4647768	0.61565256	0.575935	0.4917153	0.6591367	0.95481044	0.86025715	0.70030403	0.9592189	0.67853147	0.81130266	0.6708012	0.80954725	0.8842387	0.7807669	0.9603079	0.5999152	0.34684896	0.9026665	0.9848392	0.55354327	0.5053905	0.4176138	0.8216455	0.61688966	0.2607451	0.5017819	0.76865727	0.88277644	0.8335169	0.85484576	0.91057426	0.8364648	0.7891321	0.9126383	0.38704675	0.6676625	0.87596995	0.9359019	0.8853424	0.9470663	0.93392766	0.77088976	0.94851816	0.9221378	0.92917705	0.9098618	0.80511177	0.8264256	0.7047269	0.4941818	0.52360725	0.9962301	0.96193075	0.8005841	0.45000178	0.6576742	0.5154724	0.9285863	0.97489786	0.79880494	0.881042	0.92701733	0.8386232	0.9215594	0.70658	0.5854496	0.75880295	0.6945398	0.52270144	0.97965294	0.6020509	0.9596844	0.5896164	0.97629046	0.94698787	0.8504889	0.8301443	0.8510282	0.26599967	0.7990953	0.9534875	0.9223291	0.5444683	0.666018	0.74805236	0.8204745	0.6243097	0.7036161	0.9087327	0.94905806	0.9581634	0.5524281	0.61845785	0.93992645	0.71531916	0.97686833	0.9293744	0.40062875	0.8352344	0.9492081	0.6703508	0.64910984	0.6421699	0.57075465	0.6277815	0.8387947	0.5603673	0.57431793	0.9404534	0.7881685	0.0	0.5698216	0.49015564	0.8978331	0.7225744	0.50492144	0.5780831	0.70599365
eventueel/adj	0.70034885	0.94132084	0.36965334	0.84140676	0.89509356	0.59658694	0.7891987	0.4873683	0.6750146	0.57278645	0.9760214	0.897134	0.43861938	0.45548546	0.40387225	0.5264348	0.44449925	0.4688273	0.48583764	0.9737329	0.8550966	0.6174823	0.9294994	0.76047325	0.81791216	0.90553075	0.53314286	0.9148295	0.7709053	0.9239724	0.5091903	0.33027625	0.86531806	0.9624724	0.5139383	0.5218904	0.35368335	0.7366872	0.40666157	0.7236035	0.51611006	0.68972826	0.7808398	0.90829444	0.889019	0.8877737	0.5564475	0.6509155	0.8106532	0.40280318	0.5216719	0.889857	0.91292775	0.8918934	0.9142628	0.9472154	0.9438956	0.8933733	0.87866306	0.9036418	0.73653305	0.8223272	0.74213696	0.52824664	0.5226998	0.392022	0.98997635	0.94761646	0.57235247	0.6215603	0.45979315	0.47094017	0.89816564	0.9585689	0.7549726	0.8327752	0.9908965	0.8746624	0.8571935	0.6895832	0.67335933	0.75413454	0.50454354	0.4691251	0.9568397	0.6174753	0.9778454	0.6070817	0.9488363	0.9424333	0.68526685	0.7026497	0.5905003	0.761291	0.7879214	0.84595466	0.9115979	0.49200904	0.5812698	0.7345898	0.8026212	0.7927158	0.605712	0.9225782	0.95869684	0.95717424	0.40799308	0.61639285	0.91434866	0.528635	0.8837043	0.88077164	0.40565586	0.6120675	0.9621784	0.72698486	0.46213645	0.47625792	0.654242	0.58766854	0.75477207	0.54867727	0.5376732	0.94643813	0.48290384	0.5698216	0.0	0.75253	0.9040357	0.6887926	0.5409115	0.63084984	0.53499305
toelage/noun	0.9053865	0.9788735	0.763311	0.9451082	0.9806566	0.7541123	0.92200804	0.90089065	0.90753466	0.55836594	0.94436425	0.93990535	0.82219166	0.7430208	0.75981677	0.59097314	0.6928876	0.7115085	0.7248666	0.944595	0.91548026	0.56990004	0.92908823	0.698229	0.83555114	0.86343646	0.8122639	0.8768785	0.95596755	0.9884009	0.73266447	0.6144964	0.91092604	0.9954745	0.47897297	0.5348029	0.7283858	0.88670915	0.597488	0.46543163	0.7027925	0.831214	0.8362772	0.8282063	0.87024873	0.9177064	0.8101392	0.9131802	0.8733686	0.6379149	0.88137245	0.83878815	0.92504096	0.8613913	0.9492932	0.9727934	0.8506129	0.94617087	0.9817307	0.94497174	0.9635004	0.75764525	0.91323435	0.6789413	0.7769539	0.693733	0.9989681	0.9568701	0.84026873	0.7509563	0.7789156	0.74234	0.96407163	0.932521	0.88832164	0.874387	0.97224796	0.887617	0.9166605	0.7768793	0.63019156	0.88144577	0.85643095	0.7145725	0.9915343	0.77366287	0.9801753	0.9102894	0.93684196	0.93565506	0.88310444	0.7749667	0.93018866	0.40642267	0.8596942	0.9098531	0.96647394	0.7584907	0.59791195	0.8161022	0.70981455	0.62106985	0.6580536	0.6538551	0.9947989	0.97633475	0.6468124	0.7976876	0.8734154	0.76422715	0.980953	0.8402554	0.5312804	0.87269706	0.93132925	0.84265316	0.7588898	0.7617142	0.73563135	0.7196589	0.8380234	0.61485934	0.81985974	0.97846943	0.89658135	0.49015564	0.75253	0.0	0.8898642	0.6870543	0.7293533	0.62013686	0.77757084
dwingend/adj	0.9064386	0.78506863	0.8278184	0.7398455	0.69969314	0.80367804	0.7152066	0.8165477	0.8315114	0.92755914	0.6444503	0.79881144	0.85030663	0.873788	0.92066264	0.90539294	0.79850376	0.91127336	0.9160984	0.62253916	0.7787901	0.8614566	0.78596866	0.9624989	0.7373167	0.96549696	0.8160623	0.6067402	0.6501292	0.8391053	0.84226143	0.8545592	0.81307507	0.93691075	0.8729098	0.961009	0.9069692	0.54984266	0.93948877	0.86809707	0.82241106	0.8563001	0.8107497	0.75380206	0.9498848	0.8520023	0.8669364	0.8096173	0.82284296	0.8657384	0.7920934	0.7156326	0.71992385	0.9201988	0.837433	0.8484103	0.9016787	0.70271426	0.8686091	0.76711607	0.9429382	0.94910264	0.81144834	0.8670793	0.9057104	0.83852404	0.8914408	0.8922028	0.81336725	0.8882909	0.74599314	0.92048	0.744493	0.8759815	0.9139135	0.8515078	0.71581334	0.9615333	0.71263707	0.9124901	0.7904134	0.74675924	0.7758161	0.8942164	0.87947845	0.896084	0.8327347	0.979155	0.90074104	0.74963665	0.98218614	0.8359911	0.89885086	0.8669105	0.6885439	0.876114	0.83436745	0.8459099	0.8933961	0.89077485	0.88701886	0.7917536	0.87744284	0.9275955	0.74967515	0.80343217	0.8879382	0.8392614	0.77379245	0.8467398	0.7993446	0.8551149	0.8576318	0.78651816	0.79028153	0.82299566	0.8953637	0.8604808	0.8400496	0.8694912	0.75698334	0.8578333	0.93642366	0.74532455	0.80474	0.8978331	0.9040357	0.8898642	0.0	0.8775163	0.8601117	0.89187706	0.83419013
college_geld/noun	0.9131333	0.92466944	0.7638139	0.9193211	0.97515756	0.62180215	0.950833	0.75781024	0.8272902	0.69577646	0.9764221	0.9170476	0.80155534	0.6929427	0.72939456	0.60189134	0.6019964	0.6621181	0.6745292	0.9070224	0.9322651	0.6704808	0.94284505	0.77435786	0.87104076	0.8704761	0.6870687	0.9016964	0.9255454	0.93067396	0.73290825	0.60686386	0.8415066	0.9949569	0.6404866	0.7827735	0.6786624	0.81234396	0.6357012	0.81542337	0.6934582	0.7362695	0.8485621	0.81152445	0.95847684	0.9186001	0.8731367	0.77457273	0.81547046	0.7467939	0.858567	0.8809089	0.8734842	0.8033364	0.8866789	0.91695935	0.9898067	0.9012518	0.9834399	0.84825593	0.92364734	0.7732327	0.87465954	0.601906	0.84668	0.65128124	0.9939045	0.8931079	0.779319	0.78243923	0.6506896	0.7123066	0.8953272	0.9854555	0.86070526	0.7031521	0.94048	0.7821458	0.8396611	0.81297135	0.6870825	0.7914316	0.7788612	0.7712124	0.96559715	0.75555277	0.9557488	0.8446397	0.91898024	0.9166915	0.9544319	0.88281196	0.8635808	0.8159281	0.7548379	0.926965	0.9143396	0.75525415	0.7274357	0.7243387	0.81407905	0.86165756	0.66083604	0.80151343	0.9449397	0.8892044	0.86652166	0.73155785	0.8080517	0.68630767	0.93603766	0.6690355	0.48010898	0.796998	0.94701314	0.7223678	0.6908586	0.677475	0.7267152	0.772588	0.63140714	0.5800183	0.8442194	0.95292926	0.84252787	0.7225744	0.6887926	0.6870543	0.8775163	0.0	0.7401904	0.6818478	0.7725709
milieu_belasting/noun	0.8589263	0.97092587	0.5097169	0.79911685	0.85337716	0.757303	0.9337347	0.6437979	0.7751829	0.56578445	0.96063006	0.8876109	0.5494344	0.53899807	0.4509219	0.593835	0.47032678	0.6383139	0.6268411	0.9622511	0.829899	0.75371826	0.9686735	0.8875897	0.831678	0.85470253	0.7964827	0.95604056	0.87480956	0.96557677	0.66330266	0.3030911	0.90599734	0.9818087	0.49067408	0.5646442	0.38177842	0.762136	0.4860353	0.6363021	0.66871524	0.77448285	0.88203084	0.92408776	0.9769721	0.9283031	0.65071976	0.7685758	0.9204167	0.4950192	0.49418432	0.85921633	0.89510375	0.87628305	0.93964475	0.9625109	0.98230886	0.9340411	0.89378	0.94007593	0.93317324	0.8610616	0.7128161	0.5067804	0.31794417	0.45717728	0.9977406	0.9646366	0.8330476	0.32294	0.7175468	0.42432433	0.9397206	0.97657996	0.5898771	0.9257325	0.96887076	0.96233577	0.99151754	0.7810997	0.8041437	0.72902846	0.6111192	0.47607988	0.99006987	0.6201931	0.99717045	0.50488466	0.95676714	0.94038874	0.8533141	0.6740021	0.7020407	0.60265696	0.7643357	0.93815315	0.97527075	0.46313292	0.5534339	0.60181165	0.76523924	0.6724465	0.69811493	0.7545524	0.9826554	0.9562484	0.63273925	0.48415768	0.87851906	0.49749893	0.9729693	0.8634872	0.43461955	0.6763027	0.9642024	0.5568714	0.6217166	0.4621389	0.5579236	0.60832685	0.918573	0.38739783	0.52945966	0.97902423	0.6802045	0.50492144	0.5409115	0.7293533	0.8601117	0.7401904	0.0	0.5219533	0.54685456
taks/noun	0.8173631	0.96547943	0.5686618	0.9414999	0.9671142	0.77751267	0.94143915	0.7589813	0.8331443	0.4762187	0.95354724	0.93443847	0.5904311	0.6789471	0.41071087	0.7562071	0.49055982	0.683928	0.6855861	0.9429117	0.77465606	0.83364207	0.9513898	0.895548	0.7762934	0.8101627	0.720402	0.8719311	0.8207948	0.9488402	0.5970205	0.4800254	0.85334885	0.96584165	0.542886	0.47764134	0.43856263	0.7877515	0.33765012	0.7029527	0.48220003	0.82307273	0.8905492	0.846715	0.96938473	0.69640523	0.81733376	0.79302	0.91166973	0.5349128	0.79039377	0.7949261	0.89416736	0.88294744	0.9355084	0.9756602	0.9599851	0.9133384	0.89000666	0.9232642	0.92896795	0.8221336	0.86037827	0.6126307	0.5594353	0.6045901	0.99626386	0.9591985	0.86700463	0.5336423	0.5953409	0.5725304	0.95606804	0.932961	0.609807	0.86217153	0.9783853	0.9266186	0.95976764	0.88479733	0.724345	0.8185888	0.752779	0.5877036	0.9817941	0.7054335	0.97485614	0.49014318	0.93675894	0.9209455	0.7121135	0.8421625	0.8493136	0.63104343	0.8301751	0.90811646	0.94005346	0.6024962	0.52801	0.32271904	0.5538745	0.65848327	0.77126443	0.73308367	0.98987234	0.93778765	0.5216356	0.49381566	0.84642655	0.5239732	0.9720117	0.8405336	0.57698953	0.8928257	0.9478385	0.64095026	0.6715869	0.5982215	0.6299523	0.65904164	0.8528499	0.47514212	0.68361175	0.9552913	0.80705434	0.5780831	0.63084984	0.62013686	0.89187706	0.6818478	0.5219533	0.0	0.5950576
